0.0008351000000000001 0.1142 2780.0 0.1 12.45 -5.97 2.28 2.77 5.68 22.15 18.42 20.69 15.65 12.74 10.48 9.76 9.31 8.84 0.0 1.0
0.0009948156250000001 0.11709687499999999 2795.9375 0.10312500000000001 12.383125 -5.8774999999999995 2.2628125 2.7268749999999997 5.602187499999999 21.9678125 18.260625 20.51375 15.533750000000001 12.658437500000002 10.416562500000001 9.7 9.2546875 8.7909375 0.0 0.96875
0.0011545312500000002 0.11999375 2811.875 0.10625000000000001 12.31625 -5.785 2.2456249999999995 2.68375 5.524374999999999 21.785625 18.10125 20.3375 15.4175 12.576875000000001 10.353125 9.64 9.199375 8.741875 0.0 0.9375
0.0013142468750000002 0.122890625 2827.8125 0.109375 12.249375 -5.6925 2.2284374999999996 2.640625 5.446562499999999 21.6034375 17.941875000000003 20.16125 15.30125 12.4953125 10.2896875 9.58 9.1440625 8.6928125 0.0 0.90625
0.0014739625 0.1257875 2843.75 0.1125 12.1825 -5.6 2.2112499999999997 2.5975 5.3687499999999995 21.42125 17.782500000000002 19.985 15.184999999999999 12.41375 10.22625 9.52 9.088750000000001 8.64375 0.0 0.875
0.0016336781249999999 0.128684375 2859.6875 0.115625 12.115624999999998 -5.5075 2.1940625 2.5543750000000003 5.2909375 21.2390625 17.623125 19.80875 15.068749999999998 12.3321875 10.162812500000001 9.46 9.033437500000002 8.594687500000001 0.0 0.84375
0.00179339375 0.13158124999999998 2875.625 0.11875 12.048749999999998 -5.415 2.176875 2.51125 5.213125 21.056874999999998 17.463750000000005 19.6325 14.952499999999999 12.250625 10.099375 9.4 8.978125 8.545625000000001 0.0 0.8125
0.001953109375 0.134478125 2891.5625 0.121875 11.981874999999999 -5.3225 2.1596875 2.4681249999999997 5.1353124999999995 20.8746875 17.304375000000004 19.45625 14.83625 12.169062499999999 10.0359375 9.34 8.9228125 8.4965625 0.0 0.78125
0.002112825 0.137375 2907.5 0.125 11.915 -5.23 2.1425 2.425 5.057499999999999 20.6925 17.145000000000003 19.28 14.719999999999999 12.0875 9.9725 9.280000000000001 8.8675 8.4475 0.0 0.75
0.0022725406249999996 0.140271875 2923.4375 0.128125 11.848125 -5.1375 2.1253125 2.381875 4.979687499999999 20.510312499999998 16.985625000000002 19.10375 14.603749999999998 12.005937500000002 9.909062500000001 9.22 8.8121875 8.3984375 0.0 0.71875
0.0024322562499999997 0.14316875 2939.375 0.13125 11.78125 -5.045 2.1081250000000002 2.33875 4.9018749999999995 20.328125 16.82625 18.927500000000002 14.487499999999999 11.924375000000001 9.845625 9.16 8.756875 8.349374999999998 0.0 0.6875
0.0025919718749999997 0.146065625 2955.3125 0.13437500000000002 11.714375 -4.952500000000001 2.0909375 2.2956250000000002 4.8240625 20.1459375 16.666875 18.751250000000002 14.37125 11.8428125 9.7821875 9.100000000000001 8.701562500000001 8.300312499999999 0.0 0.65625
0.0027516875 0.1489625 2971.25 0.1375 11.647499999999999 -4.86 2.07375 2.2525 4.74625 19.963749999999997 16.5075 18.575000000000003 14.254999999999999 11.76125 9.71875 9.040000000000001 8.64625 8.251249999999999 0.0 0.625
